Date,Price,Open,High,Low,Vol.,Change %
"Jan 16, 2014",6815.42,6819.86,6831.74,6811.16,714.15M,-0.07
"Jan 15, 2014",6819.86,6766.86,6825.2,6766.86,693.72M,0.78
"Jan 14, 2014",6766.86,6757.15,6772.63,6694.08,568.35M,0.14
"Jan 13, 2014",6757.15,6739.94,6765.6,6730.97,598.03M,0.26
"Jan 10, 2014",6739.94,6691.34,6769.94,6691.34,811.61M,0.73
"Jan 09, 2014",6691.34,6721.78,6746.41,6679.31,782.90M,-0.45
"Jan 08, 2014",6721.78,6755.45,6755.53,6713.39,720.03M,-0.5
"Jan 07, 2014",6755.45,6730.73,6768.89,6718.07,672.38M,0.37
"Jan 06, 2014",6730.73,6730.67,6751.98,6714.64,524.39M,0
"Jan 03, 2014",6730.67,6717.91,6747.33,6699.27,374.84M,0.19
"Jan 02, 2014",6717.91,6749.09,6759.37,6707.48,459.53M,-0.46
"Dec 31, 2013",6749.09,6731.27,6756.98,6731.25,153.45M,0.26
"Dec 30, 2013",6731.27,6750.87,6768.44,6718.16,295.36M,-0.29
"Dec 27, 2013",6750.87,6694.17,6754.11,6694.17,291.26M,0.85
"Dec 24, 2013",6694.17,6678.61,6712.1,6672.22,101.67M,0.23
"Dec 23, 2013",6678.61,6606.58,6678.61,6606.2,352.00M,1.09
"Dec 20, 2013",6606.58,6584.7,6616.8,6576.79,1.10B,0.33
"Dec 19, 2013",6584.70,6492.08,6584.7,6492.08,648.65M,1.43
"Dec 18, 2013",6492.08,6486.19,6524.46,6486.19,529.48M,0.09
"Dec 17, 2013",6486.19,6522.2,6522.2,6482.59,584.05M,-0.55
"Dec 16, 2013",6522.20,6439.96,6531.16,6422.23,653.80M,1.28
"Dec 13, 2013",6439.96,6445.25,6462.76,6433.51,694.45M,-0.08
"Dec 12, 2013",6445.25,6507.72,6507.72,6435.99,663.53M,-0.96
"Dec 11, 2013",6507.72,6523.31,6555.57,6507.72,524.48M,-0.24
"Dec 10, 2013",6523.31,6559.48,6571.91,6519,553.69M,-0.55
"Dec 09, 2013",6559.48,6551.99,6568.44,6534.74,506.22M,0.11
"Dec 06, 2013",6551.99,6498.33,6555.73,6496.33,564.65M,0.83
