Date,Price,Open,High,Low,Vol.,Change %
"Jul 25, 2017",2581.48,"2,581.48","2,581.48","2,581.48",0,-6.6
"Jul 24, 2017",2763.90,"2,763.90","2,763.90","2,763.90",0,0.68
"Jul 21, 2017",2745.36,"2,745.36","2,745.36","2,745.36",0,6.32
"Jul 20, 2017",2582.21,"2,582.21","2,582.21","2,582.21",0,10.4
"Jul 19, 2017",2338.87,"2,338.87","2,338.87","2,338.87",0,0.07
"Jul 18, 2017",2337.29,"2,337.29","2,337.29","2,337.29",0,13.8
"Jul 17, 2017",2053.87,"2,053.87","2,053.87","2,053.87",0,-9.4
"Jul 14, 2017",2266.94,"2,266.94","2,266.94","2,266.94",0,-3.73
"Jul 13, 2017",2354.74,"2,354.74","2,354.74","2,354.74",0,0.51
"Jul 12, 2017",2342.88,"2,342.88","2,342.88","2,342.88",0,-0.41
"Jul 11, 2017",2352.54,"2,352.54","2,352.54","2,352.54",0,-1.35
"Jul 10, 2017",2384.72,"2,384.72","2,384.72","2,384.72",0,-4.95
"Jul 07, 2017",2508.88,"2,508.88","2,508.88","2,508.88",0,-3.12
"Jul 06, 2017",2589.77,"2,589.77","2,589.77","2,589.77",0,0.7
"Jul 05, 2017",2571.79,"2,571.79","2,571.79","2,571.79",0,-1.56
"Jul 04, 2017",2612.62,"2,612.62","2,612.62","2,612.62",0,2.33
"Jul 03, 2017",2553.16,"2,553.16","2,553.16","2,553.16",0,1.68
"Jun 30, 2017",2511.00,"2,511.00","2,511.00","2,511.00",0,-1.5
"Jun 29, 2017",2549.35,"2,549.35","2,549.35","2,549.35",0,-0.16
"Jun 28, 2017",2553.37,"2,327.04","2,553.37","2,327.04",0,9.73
"Jun 27, 2017",2327.04,"2,327.04","2,327.04","2,327.04",0,-6.02
"Jun 26, 2017",2476.06,"2,476.06","2,476.06","2,476.06",0,-8.67
"Jun 23, 2017",2711.16,"2,711.16","2,711.16","2,711.16",0,0.21
"Jun 22, 2017",2705.51,"2,705.51","2,705.51","2,705.51",0,0.51
"Jun 21, 2017",2691.67,"2,691.67","2,691.67","2,691.67",0,1.35
"Jun 20, 2017",2655.81,"2,655.81","2,655.81","2,655.81",0,3.31
"Jun 19, 2017",2570.83,"2,570.83","2,570.83","2,570.83",0,5.2
"Jun 16, 2017",2443.84,"2,443.84","2,443.84","2,443.84",0,7.11
"Jun 15, 2017",2281.65,"2,281.65","2,281.65","2,281.65",0,-13.33
"Jun 14, 2017",2632.70,"2,632.70","2,632.70","2,632.70",0,-3.15
"Jun 13, 2017",2718.29,"2,718.29","2,718.29","2,718.29",0,-2.6
"Jun 12, 2017",2790.85,"2,790.85","2,790.85","2,790.85",0,-2.18
"Jun 09, 2017",2853.12,"2,853.12","2,853.12","2,853.12",0,4.69
"Jun 08, 2017",2725.40,"2,725.40","2,725.40","2,725.40",0,-2.8
"Jun 07, 2017",2803.88,"2,803.88","2,803.88","2,803.88",0,-1.27
