Date,Price,Open,High,Low,Vol.,Change %
"Nov 28, 2016",4857.02,4861.73,4878.87,4852.71,135.38M,-0.27
"Nov 25, 2016",4870.02,4861.47,4870.90,4853.04,69.88M,0.33
"Nov 23, 2016",4853.86,4856.72,4859.66,4832.59,133.25M,-0.41
"Nov 22, 2016",4873.84,4876.92,4884.63,4861.07,153.95M,0.31
"Nov 21, 2016",4859.00,4822.03,4862.23,4819.57,148.18M,1.06
"Nov 18, 2016",4808.04,4832.81,4840.81,4804.44,171.17M,-0.38
"Nov 17, 2016",4826.59,4789.78,4826.75,4781.72,159.45M,0.72
"Nov 16, 2016",4792.27,4745.03,4794.57,4742.94,158.19M,0.58
"Nov 15, 2016",4764.47,4733.57,4778.65,4727.98,178.77M,1.33
"Nov 14, 2016",4702.05,4752.61,4753.27,4677.41,202.04M,-1.05
"Nov 11, 2016",4751.95,4729.14,4759.82,4711.96,197.42M,0.10
"Nov 10, 2016",4747.03,4849.71,4855.79,4685.74,264.14M,-1.62
"Nov 09, 2016",4825.18,4748.90,4832.94,4747.35,257.37M,0.42
"Nov 08, 2016",4804.92,4766.48,4824.97,4757.24,142.37M,0.65
"Nov 07, 2016",4773.73,4737.98,4777.06,4731.79,169.86M,2.43
"Nov 04, 2016",4660.46,4647.59,4697.94,4647.59,182.45M,-0.40
"Nov 03, 2016",4679.10,4718.53,4732.20,4673.05,164.42M,-1.01
"Nov 02, 2016",4726.91,4764.83,4773.65,4717.56,163.19M,-0.84
"Nov 01, 2016",4766.94,4810.30,4811.02,4726.35,163.85M,-0.72
"Oct 31, 2016",4801.27,4821.31,4823.91,4801.16,153.18M,-0.09
"Oct 28, 2016",4805.59,4820.50,4848.55,4794.07,170.31M,-0.64
"Oct 27, 2016",4836.45,4883.07,4885.83,4831.69,171.72M,-0.50
"Oct 26, 2016",4860.59,4863.52,4886.32,4846.44,144.42M,-0.63
"Oct 25, 2016",4891.45,4908.19,4911.76,4885.90,127.15M,-0.38
"Oct 24, 2016",4909.97,4884.16,4911.59,4880.77,142.48M,1.20
"Oct 21, 2016",4851.86,4836.54,4853.61,4822.78,178.78M,0.40
"Oct 20, 2016",4832.71,4831.31,4842.32,4805.84,161.44M,-0.08
"Oct 19, 2016",4836.61,4833.81,4845.07,4830.68,134.84M,-0.06
"Oct 18, 2016",4839.72,4849.91,4860.68,4837.31,129.71M,0.91
"Oct 17, 2016",4796.17,4808.47,4814.88,4790.45,118.95M,-0.26
"Oct 14, 2016",4808.48,4828.90,4845.99,4806.73,138.75M,0.11
"Oct 13, 2016",4803.10,4785.59,4816.33,4760.07,145.17M,-0.34
"Oct 12, 2016",4819.64,4824.27,4836.55,4806.33,125.64M,-0.05
"Oct 11, 2016",4821.91,4890.17,4890.17,4804.24,168.91M,-1.47
"Oct 10, 2016",4893.77,4887.73,4904.72,4885.59,118.29M,0.60
"Oct 07, 2016",4864.52,4883.94,4884.69,4840.93,135.69M,-0.19
"Oct 06, 2016",4873.92,4871.95,4883.97,4851.53,134.93M,-0.08
"Oct 05, 2016",4877.75,4872.98,4891.35,4870.81,126.14M,0.38
"Oct 04, 2016",4859.47,4880.57,4891.50,4841.72,134.60M,-0.15
"Oct 03, 2016",4866.62,4864.63,4872.14,4848.21,120.30M,-0.19
"Sep 30, 2016",4875.70,4856.10,4889.23,4846.90,213.99M,0.77
"Sep 29, 2016",4838.30,4868.46,4875.52,4819.02,159.55M,-0.76
