Date,Price,Open,High,Low,Vol.,Change %
"Dec 15, 2016",26519.07,26497.71,26737.86,26407.58,13.07K,-0.31
"Dec 14, 2016",26602.84,26707.91,26736.34,26547.05,10.17K,-0.36
"Dec 13, 2016",26697.82,26607.65,26724.97,26494.23,7.16K,0.69
"Dec 12, 2016",26515.24,26725.31,26725.31,26468.59,8.79K,-0.87
"Dec 09, 2016",26747.18,26787.14,26803.76,26707.81,10.12K,0.20
"Dec 08, 2016",26694.28,26366.52,26733.87,26357.35,8.48K,1.74
"Dec 07, 2016",26236.87,26456.21,26540.83,26164.82,10.82K,-0.59
"Dec 06, 2016",26392.76,26403.62,26502.43,26356.02,7.75K,0.17
"Dec 05, 2016",26349.10,26253.48,26390.80,26125.35,13.18K,0.45
"Dec 02, 2016",26230.66,26437.37,26463.06,26182.93,9.88K,-1.24
"Dec 01, 2016",26559.92,26756.66,26769.32,26540.82,11.55K,-0.35
"Nov 30, 2016",26652.81,26441.02,26680.55,26395.50,8.04K,0.98
"Nov 29, 2016",26394.01,26408.62,26587.07,26354.66,9.89K,0.17
"Nov 28, 2016",26350.17,26303.52,26413.99,26183.22,11.20K,0.13
"Nov 25, 2016",26316.34,25953.24,26343.95,25874.45,11.89K,1.76
"Nov 24, 2016",25860.17,26049.14,26049.14,25810.97,8.88K,-0.74
"Nov 23, 2016",26051.81,26101.33,26130.49,25877.16,9.19K,0.35
"Nov 22, 2016",25960.78,25928.16,26039.70,25765.51,8.34K,0.76
"Nov 21, 2016",25765.14,26246.70,26270.28,25717.93,10.24K,-1.47
"Nov 18, 2016",26150.24,26270.20,26349.02,26106.78,9.89K,-0.30
"Nov 17, 2016",26227.62,26304.90,26449.87,26155.40,11.32K,-0.27
"Nov 16, 2016",26298.69,26508.94,26621.40,26239.21,14.60K,-0.02
"Nov 15, 2016",26304.63,26809.61,26809.61,26253.63,16.86K,-1.92
"Nov 11, 2016",26818.82,27344.85,27344.85,26777.18,17.61K,-2.54
"Nov 10, 2016",27517.68,27605.05,27743.46,27252.53,17.12K,0.97
"Nov 09, 2016",27252.53,26251.38,27397.38,25902.45,21.80K,-1.23
"Nov 08, 2016",27591.14,27537.26,27646.84,27406.76,10.48K,0.48
"Nov 07, 2016",27458.99,27552.27,27591.15,27274.15,11.61K,0.68
"Nov 04, 2016",27274.15,27465.55,27498.91,27193.61,25.07K,-0.57
"Nov 03, 2016",27430.28,27518.06,27600.74,27399.26,11.10K,-0.35
"Nov 02, 2016",27527.22,27679.32,27679.32,27500.81,13.43K,-1.25
"Nov 01, 2016",27876.61,27966.18,28029.80,27845.63,10.40K,-0.19
"Oct 30, 2016",27930.21,28066.32,28095.71,27890.14,0.11K,-0.04
"Oct 28, 2016",27941.51,27983.14,28000.14,27789.84,11.74K,0.09
"Oct 27, 2016",27915.90,27808.63,27958.13,27665.60,13.96K,0.29
"Oct 26, 2016",27836.51,28050.55,28050.55,27759.56,14.53K,-0.91
"Oct 25, 2016",28091.42,28159.09,28211.41,28013.69,11.26K,-0.31
"Oct 24, 2016",28179.08,28156.59,28256.65,28075.95,15.55K,0.36
"Oct 21, 2016",28077.18,28163.41,28163.41,27957.92,8.78K,-0.19
"Oct 20, 2016",28129.84,28031.57,28212.50,28031.57,11.61K,0.52
"Oct 19, 2016",27984.37,28112.36,28131.07,27926.17,15.74K,-0.24
"Oct 18, 2016",28050.88,27656.89,28064.39,27652.76,16.16K,1.89
"Oct 17, 2016",27529.97,27776.14,27803.21,27488.30,17.58K,-0.52
"Oct 14, 2016",27673.60,27712.22,27763.54,27548.18,14.42K,0.11
"Oct 13, 2016",27643.11,28042.62,28042.62,27563.84,12.30K,-1.56
"Oct 10, 2016",28082.34,28144.28,28216.64,28068.32,7.13K,0.08
"Oct 07, 2016",28061.14,28129.22,28155.68,27964.91,13.08K,-0.16
"Oct 06, 2016",28106.21,28298.35,28328.56,28031.22,9.43K,-0.41
"Oct 05, 2016",28220.98,28425.74,28477.65,28188.90,11.64K,-0.40
"Oct 04, 2016",28334.55,28377.64,28404.70,28242.25,18.92K,0.32
"Oct 03, 2016",28243.29,27997.29,28273.02,27919.89,11.25K,1.35
"Sep 30, 2016",27865.96,27807.82,27955.21,27716.78,10.76K,0.14
"Sep 29, 2016",27827.53,28423.14,28475.57,27719.92,14.02K,-1.64
"Sep 28, 2016",28292.81,28198.88,28378.56,28198.30,11.09K,0.24
"Sep 27, 2016",28223.70,28373.02,28432.74,28179.34,9.09K,-0.25
